user,login_count,night_login_count,weekend_login_count,usb_connect_count,usb_disconnect_count,usb_usage_count,email_count_x,attachment_count_x,email_size_total_x,avg_email_size_x,email_count_y,attachment_count_y,email_size_total_y,avg_email_size_y,email_count,attachment_count,email_size_total,avg_email_size,file_access_count,unique_file_count,pdf_count,doc_count,image_count,website_visit_count_x,unique_website_count_x,after_hours_web_activity_x,website_visit_count_y,unique_website_count_y,after_hours_web_activity_y,website_visit_count,unique_website_count,after_hours_web_activity
LKM0355,812,56.0,117.0,161.0,161.0,322.0,3524,2062,105523225,29944.16146424517,3524,2062,105523225,29944.16146424517,3524,2062,105523225,29944.16146424517,690.0,690.0,134.0,442.0,42.0,38095,342,353.0,38095,342,353.0,38095,342,353.0
LLC0645,346,0.0,0.0,0.0,0.0,0.0,1018,321,30864846,30319.1021611002,1018,321,30864846,30319.1021611002,1018,321,30864846,30319.1021611002,0.0,0.0,0.0,0.0,0.0,10034,180,0.0,10034,180,0.0,10034,180,0.0
LLM0211,615,0.0,0.0,0.0,0.0,0.0,4648,2302,139418752,29995.42857142857,4648,2302,139418752,29995.42857142857,4648,2302,139418752,29995.42857142857,0.0,0.0,0.0,0.0,0.0,49478,240,0.0,49478,240,0.0,49478,240,0.0
LMB0271,724,20.0,71.0,413.0,408.0,821.0,3340,2964,99381161,29754.83862275449,3340,2964,99381161,29754.83862275449,3340,2964,99381161,29754.83862275449,314.0,314.0,62.0,200.0,19.0,36385,286,204.0,36385,286,204.0,36385,286,204.0
LMD0218,1425,518.0,0.0,0.0,0.0,0.0,3664,642,110192624,30074.40611353712,3664,642,110192624,30074.40611353712,3664,642,110192624,30074.40611353712,0.0,0.0,0.0,0.0,0.0,39444,245,0.0,39444,245,0.0,39444,245,0.0
LMP0113,346,0.0,0.0,0.0,0.0,0.0,3004,1252,90090941,29990.32656458056,3004,1252,90090941,29990.32656458056,3004,1252,90090941,29990.32656458056,0.0,0.0,0.0,0.0,0.0,32870,108,0.0,32870,108,0.0,32870,108,0.0
LOC0377,316,0.0,0.0,0.0,0.0,0.0,2727,0,81780120,29989.04290429043,2727,0,81780120,29989.04290429043,2727,0,81780120,29989.04290429043,0.0,0.0,0.0,0.0,0.0,30020,130,0.0,30020,130,0.0,30020,130,0.0
LPH0662,672,0.0,0.0,0.0,0.0,0.0,4721,3505,140909561,29847.39694979877,4721,3505,140909561,29847.39694979877,4721,3505,140909561,29847.39694979877,0.0,0.0,0.0,0.0,0.0,51900,285,0.0,51900,285,0.0,51900,285,0.0
LPR0099,459,12.0,41.0,269.0,263.0,532.0,1943,1230,58920622,30324.56098816264,1943,1230,58920622,30324.56098816264,1943,1230,58920622,30324.56098816264,959.0,959.0,200.0,623.0,40.0,21185,155,108.0,21185,155,108.0,21185,155,108.0
LPW0545,372,0.0,0.0,0.0,0.0,0.0,2990,1655,88464734,29586.86755852843,2990,1655,88464734,29586.86755852843,2990,1655,88464734,29586.86755852843,0.0,0.0,0.0,0.0,0.0,32775,185,0.0,32775,185,0.0,32775,185,0.0
LRG0155,983,0.0,267.0,170.0,169.0,339.0,5146,2923,154109191,29947.374854255733,5146,2923,154109191,29947.374854255733,5146,2923,154109191,29947.374854255733,312.0,312.0,68.0,198.0,16.0,54948,143,0.0,54948,143,0.0,54948,143,0.0
LRH0563,346,0.0,0.0,0.0,0.0,0.0,3038,0,90958907,29940.39071757736,3038,0,90958907,29940.39071757736,3038,0,90958907,29940.39071757736,0.0,0.0,0.0,0.0,0.0,32775,159,0.0,32775,159,0.0,32775,159,0.0
LRK0423,455,0.0,0.0,368.0,362.0,730.0,3000,2370,90441560,30147.18666666667,3000,2370,90441560,30147.18666666667,3000,2370,90441560,30147.18666666667,2436.0,2436.0,476.0,1581.0,129.0,32870,149,0.0,32870,149,0.0,32870,149,0.0
LRK0511,346,0.0,0.0,0.0,0.0,0.0,1004,783,30141293,30021.20816733068,1004,783,30141293,30021.20816733068,1004,783,30141293,30021.20816733068,0.0,0.0,0.0,0.0,0.0,10005,132,0.0,10005,132,0.0,10005,132,0.0
LRK0890,625,0.0,0.0,0.0,0.0,0.0,1007,832,30655239,30442.14399205561,1007,832,30655239,30442.14399205561,1007,832,30655239,30442.14399205561,0.0,0.0,0.0,0.0,0.0,10034,128,0.0,10034,128,0.0,10034,128,0.0
LRP0572,288,0.0,0.0,0.0,0.0,0.0,207,99,5954560,28765.99033816425,207,99,5954560,28765.99033816425,207,99,5954560,28765.99033816425,0.0,0.0,0.0,0.0,0.0,2150,82,0.0,2150,82,0.0,2150,82,0.0
LSH0478,369,0.0,0.0,0.0,0.0,0.0,5061,3723,151758236,29985.82019363762,5061,3723,151758236,29985.82019363762,5061,3723,151758236,29985.82019363762,0.0,0.0,0.0,0.0,0.0,56052,204,0.0,56052,204,0.0,56052,204,0.0
LSW0496,686,28.0,2.0,0.0,0.0,0.0,5047,832,150941484,29907.169407568854,5047,832,150941484,29907.169407568854,5047,832,150941484,29907.169407568854,0.0,0.0,0.0,0.0,0.0,56052,238,456.0,56052,238,456.0,56052,238,456.0
LUF0441,661,0.0,0.0,378.0,376.0,754.0,1024,578,30401823,29689.2802734375,1024,578,30401823,29689.2802734375,1024,578,30401823,29689.2802734375,329.0,329.0,50.0,206.0,23.0,9342,230,0.0,9342,230,0.0,9342,230,0.0
LVG0557,737,0.0,0.0,0.0,0.0,0.0,3014,2526,90824263,30134.12840079628,3014,2526,90824263,30134.12840079628,3014,2526,90824263,30134.12840079628,0.0,0.0,0.0,0.0,0.0,32870,164,0.0,32870,164,0.0,32870,164,0.0
LVN0232,346,0.0,0.0,0.0,0.0,0.0,3057,1306,91817889,30035.29244357213,3057,1306,91817889,30035.29244357213,3057,1306,91817889,30035.29244357213,0.0,0.0,0.0,0.0,0.0,32870,273,0.0,32870,273,0.0,32870,273,0.0
LVW0642,346,0.0,0.0,0.0,0.0,0.0,991,0,30194468,30468.686175580224,991,0,30194468,30468.686175580224,991,0,30194468,30468.686175580224,0.0,0.0,0.0,0.0,0.0,10034,115,0.0,10034,115,0.0,10034,115,0.0
LWB0971,724,13.0,0.0,362.0,361.0,723.0,344,213,10153470,29515.9011627907,344,213,10153470,29515.9011627907,344,213,10153470,29515.9011627907,1198.0,1198.0,231.0,774.0,63.0,3460,55,14.0,3460,55,14.0,3460,55,14.0
LWG0681,890,15.0,114.0,0.0,0.0,0.0,3528,686,106210311,30104.96343537415,3528,686,106210311,30104.96343537415,3528,686,106210311,30104.96343537415,0.0,0.0,0.0,0.0,0.0,38665,335,50.0,38665,335,50.0,38665,335,50.0
LWP0626,625,0.0,0.0,137.0,135.0,272.0,5016,2728,149425200,29789.712918660287,5016,2728,149425200,29789.712918660287,5016,2728,149425200,29789.712918660287,381.0,381.0,58.0,251.0,26.0,56052,189,0.0,56052,189,0.0,56052,189,0.0
LXT0804,346,0.0,0.0,0.0,0.0,0.0,3019,1141,90663931,30031.113282543887,3019,1141,90663931,30031.113282543887,3019,1141,90663931,30031.113282543887,0.0,0.0,0.0,0.0,0.0,32870,135,0.0,32870,135,0.0,32870,135,0.0
LZJ0215,735,0.0,0.0,0.0,0.0,0.0,4690,2418,140925221,30048.02153518124,4690,2418,140925221,30048.02153518124,4690,2418,140925221,30048.02153518124,0.0,0.0,0.0,0.0,0.0,49192,221,0.0,49192,221,0.0,49192,221,0.0
MAM0306,146,0.0,0.0,0.0,0.0,0.0,81,88,2443382,30165.20987654321,81,88,2443382,30165.20987654321,81,88,2443382,30165.20987654321,0.0,0.0,0.0,0.0,0.0,820,77,0.0,820,77,0.0,820,77,0.0
MAP0627,346,0.0,0.0,0.0,0.0,0.0,5032,0,151566573,30120.54312400636,5032,0,151566573,30120.54312400636,5032,0,151566573,30120.54312400636,0.0,0.0,0.0,0.0,0.0,56052,183,0.0,56052,183,0.0,56052,183,0.0
MAS0752,617,0.0,0.0,0.0,0.0,0.0,5061,1806,152725944,30177.02904564316,5061,1806,152725944,30177.02904564316,5061,1806,152725944,30177.02904564316,0.0,0.0,0.0,0.0,0.0,56052,270,0.0,56052,270,0.0,56052,270,0.0
MAT0892,430,45.0,5.0,2753.0,2743.0,5496.0,1009,0,30502317,30230.24479682854,1009,0,30502317,30230.24479682854,1009,0,30502317,30230.24479682854,7036.0,7036.0,1411.0,4476.0,352.0,10034,129,168.0,10034,129,168.0,10034,129,168.0
MBA0736,346,0.0,0.0,0.0,0.0,0.0,5071,0,152466750,30066.407020311577,5071,0,152466750,30066.407020311577,5071,0,152466750,30066.407020311577,0.0,0.0,0.0,0.0,0.0,56052,287,0.0,56052,287,0.0,56052,287,0.0
MBC0019,346,0.0,0.0,0.0,0.0,0.0,3691,0,111556524,30223.92955838526,3691,0,111556524,30223.92955838526,3691,0,111556524,30223.92955838526,0.0,0.0,0.0,0.0,0.0,39444,171,0.0,39444,171,0.0,39444,171,0.0
MBF0635,756,44.0,0.0,0.0,0.0,0.0,1015,649,30594565,30142.42857142857,1015,649,30594565,30142.42857142857,1015,649,30594565,30142.42857142857,0.0,0.0,0.0,0.0,0.0,10034,231,131.0,10034,231,131.0,10034,231,131.0
MBG0838,346,0.0,0.0,0.0,0.0,0.0,339,98,10314622,30426.613569321533,339,98,10314622,30426.613569321533,339,98,10314622,30426.613569321533,0.0,0.0,0.0,0.0,0.0,3460,89,0.0,3460,89,0.0,3460,89,0.0
MBJ0853,437,0.0,108.0,0.0,0.0,0.0,6764,1236,202687974,29965.69692489651,6764,1236,202687974,29965.69692489651,6764,1236,202687974,29965.69692489651,0.0,0.0,0.0,0.0,0.0,70794,146,0.0,70794,146,0.0,70794,146,0.0
MCF0179,624,0.0,0.0,0.0,0.0,0.0,3687,2415,111105933,30134.508543531327,3687,2415,111105933,30134.508543531327,3687,2415,111105933,30134.508543531327,0.0,0.0,0.0,0.0,0.0,39444,157,0.0,39444,157,0.0,39444,157,0.0
MCG0130,463,0.0,0.0,0.0,0.0,0.0,1003,773,30242715,30152.25822532403,1003,773,30242715,30152.25822532403,1003,773,30242715,30152.25822532403,0.0,0.0,0.0,0.0,0.0,10034,228,0.0,10034,228,0.0,10034,228,0.0
MCS0535,346,0.0,0.0,0.0,0.0,0.0,999,393,30776532,30807.33933933933,999,393,30776532,30807.33933933933,999,393,30776532,30807.33933933933,0.0,0.0,0.0,0.0,0.0,10034,80,0.0,10034,80,0.0,10034,80,0.0
MDA0815,351,0.0,2.0,3042.0,3030.0,6072.0,3053,643,91131955,29849.96888306584,3053,643,91131955,29849.96888306584,3053,643,91131955,29849.96888306584,8667.0,8667.0,1747.0,5543.0,439.0,31590,324,0.0,31590,324,0.0,31590,324,0.0
MDO0081,628,0.0,0.0,0.0,0.0,0.0,3016,1359,90588898,30036.10676392573,3016,1359,90588898,30036.10676392573,3016,1359,90588898,30036.10676392573,0.0,0.0,0.0,0.0,0.0,32870,107,0.0,32870,107,0.0,32870,107,0.0
MEH0927,316,0.0,0.0,0.0,0.0,0.0,2765,0,82413146,29805.839421338154,2765,0,82413146,29805.839421338154,2765,0,82413146,29805.839421338154,0.0,0.0,0.0,0.0,0.0,30020,132,0.0,30020,132,0.0,30020,132,0.0
MFG0430,736,0.0,0.0,374.0,373.0,747.0,2979,2554,88722633,29782.689828801613,2979,2554,88722633,29782.689828801613,2979,2554,88722633,29782.689828801613,2384.0,2384.0,475.0,1524.0,120.0,32775,89,0.0,32775,89,0.0,32775,89,0.0
MFR0433,346,0.0,0.0,0.0,0.0,0.0,3028,2298,90659793,29940.48645970938,3028,2298,90659793,29940.48645970938,3028,2298,90659793,29940.48645970938,0.0,0.0,0.0,0.0,0.0,32870,80,0.0,32870,80,0.0,32870,80,0.0
MHD0984,346,0.0,0.0,2996.0,2977.0,5973.0,3040,586,90934185,29912.56085526316,3040,586,90934185,29912.56085526316,3040,586,90934185,29912.56085526316,584.0,584.0,117.0,372.0,36.0,32870,325,0.0,32870,325,0.0,32870,325,0.0
MHM0468,346,0.0,0.0,0.0,0.0,0.0,337,132,10215951,30314.39465875371,337,132,10215951,30314.39465875371,337,132,10215951,30314.39465875371,0.0,0.0,0.0,0.0,0.0,3460,125,0.0,3460,125,0.0,3460,125,0.0
MHR0057,426,0.0,0.0,2966.0,2958.0,5924.0,3697,724,111912406,30271.14038409521,3697,724,111912406,30271.14038409521,3697,724,111912406,30271.14038409521,8705.0,8705.0,1749.0,5598.0,460.0,37152,204,0.0,37152,204,0.0,37152,204,0.0
MHY0347,346,0.0,0.0,0.0,0.0,0.0,1005,245,30481913,30330.261691542288,1005,245,30481913,30330.261691542288,1005,245,30481913,30330.261691542288,0.0,0.0,0.0,0.0,0.0,10034,241,0.0,10034,241,0.0,10034,241,0.0
MIP0183,346,0.0,0.0,0.0,0.0,0.0,1012,0,29779976,29426.853754940712,1012,0,29779976,29426.853754940712,1012,0,29779976,29426.853754940712,0.0,0.0,0.0,0.0,0.0,10005,114,0.0,10005,114,0.0,10005,114,0.0
MJB0905,725,0.0,0.0,0.0,0.0,0.0,1010,753,30258445,29958.856435643564,1010,753,30258445,29958.856435643564,1010,753,30258445,29958.856435643564,0.0,0.0,0.0,0.0,0.0,10034,112,0.0,10034,112,0.0,10034,112,0.0
MJH0310,346,0.0,0.0,0.0,0.0,0.0,5072,0,153754963,30314.46431388013,5072,0,153754963,30314.46431388013,5072,0,153754963,30314.46431388013,0.0,0.0,0.0,0.0,0.0,56052,200,0.0,56052,200,0.0,56052,200,0.0
MJM0553,659,22.0,3.0,0.0,0.0,0.0,3031,1596,91809559,30290.18772682283,3031,1596,91809559,30290.18772682283,3031,1596,91809559,30290.18772682283,0.0,0.0,0.0,0.0,0.0,32870,314,128.0,32870,314,128.0,32870,314,128.0
MJV0391,614,0.0,0.0,0.0,0.0,0.0,2998,1972,90950558,30337.077384923283,2998,1972,90950558,30337.077384923283,2998,1972,90950558,30337.077384923283,0.0,0.0,0.0,0.0,0.0,32775,157,0.0,32775,157,0.0,32775,157,0.0
MKH0726,346,0.0,0.0,0.0,0.0,0.0,5070,1830,152160697,30011.971794871795,5070,1830,152160697,30011.971794871795,5070,1830,152160697,30011.971794871795,0.0,0.0,0.0,0.0,0.0,55890,160,0.0,55890,160,0.0,55890,160,0.0
MKK0616,703,0.0,0.0,368.0,363.0,731.0,4653,2702,139776985,30040.18590156888,4653,2702,139776985,30040.18590156888,4653,2702,139776985,30040.18590156888,1223.0,1223.0,246.0,779.0,60.0,55890,129,0.0,55890,129,0.0,55890,129,0.0
MKP0866,857,57.0,162.0,0.0,0.0,0.0,6637,1364,199749063,30096.28793129426,6637,1364,199749063,30096.28793129426,6637,1364,199749063,30096.28793129426,0.0,0.0,0.0,0.0,0.0,65484,132,690.0,65484,132,690.0,65484,132,690.0
MKV0723,346,0.0,0.0,0.0,0.0,0.0,333,0,9885642,29686.61261261261,333,0,9885642,29686.61261261261,333,0,9885642,29686.61261261261,0.0,0.0,0.0,0.0,0.0,3450,58,0.0,3450,58,0.0,3450,58,0.0
MLB0010,346,0.0,0.0,0.0,0.0,0.0,6095,1207,184256872,30230.823954060703,6095,1207,184256872,30230.823954060703,6095,1207,184256872,30230.823954060703,0.0,0.0,0.0,0.0,0.0,65740,228,0.0,65740,228,0.0,65740,228,0.0
MLB0558,346,0.0,0.0,0.0,0.0,0.0,3004,951,89714991,29865.17676431425,3004,951,89714991,29865.17676431425,3004,951,89714991,29865.17676431425,0.0,0.0,0.0,0.0,0.0,32870,213,0.0,32870,213,0.0,32870,213,0.0
MLF0962,779,33.0,5.0,719.0,714.0,1433.0,336,221,9951454,29617.42261904762,336,221,9951454,29617.42261904762,336,221,9951454,29617.42261904762,1944.0,1944.0,378.0,1253.0,110.0,3460,96,39.0,3460,96,39.0,3460,96,39.0
MLG0821,761,34.0,7.0,0.0,0.0,0.0,334,74,10021522,30004.556886227543,334,74,10021522,30004.556886227543,334,74,10021522,30004.556886227543,0.0,0.0,0.0,0.0,0.0,3460,121,44.0,3460,121,44.0,3460,121,44.0
MLU0911,615,0.0,0.0,0.0,0.0,0.0,4672,1679,141066787,30194.08968321918,4672,1679,141066787,30194.08968321918,4672,1679,141066787,30194.08968321918,0.0,0.0,0.0,0.0,0.0,49478,164,0.0,49478,164,0.0,49478,164,0.0
MLW0987,695,0.0,0.0,1054.0,1046.0,2100.0,2986,2000,89851925,30091.06664434025,2986,2000,89851925,30091.06664434025,2986,2000,89851925,30091.06664434025,2588.0,2588.0,506.0,1672.0,133.0,32870,104,0.0,32870,104,0.0,32870,104,0.0
MMF0102,243,0.0,0.0,0.0,0.0,0.0,2126,0,63917598,30064.721542803385,2126,0,63917598,30064.721542803385,2126,0,63917598,30064.721542803385,0.0,0.0,0.0,0.0,0.0,23085,102,0.0,23085,102,0.0,23085,102,0.0
MMR0298,346,0.0,0.0,0.0,0.0,0.0,332,164,10162108,30608.75903614458,332,164,10162108,30608.75903614458,332,164,10162108,30608.75903614458,0.0,0.0,0.0,0.0,0.0,3460,62,0.0,3460,62,0.0,3460,62,0.0
MNC0874,616,0.0,0.0,0.0,0.0,0.0,5053,3897,152541827,30188.368691866217,5053,3897,152541827,30188.368691866217,5053,3897,152541827,30188.368691866217,0.0,0.0,0.0,0.0,0.0,56052,178,0.0,56052,178,0.0,56052,178,0.0
MNF0048,346,0.0,0.0,0.0,0.0,0.0,3717,1429,111244973,29928.69868173258,3717,1429,111244973,29928.69868173258,3717,1429,111244973,29928.69868173258,0.0,0.0,0.0,0.0,0.0,39444,77,0.0,39444,77,0.0,39444,77,0.0
MRH0484,356,0.0,0.0,0.0,0.0,0.0,4999,1037,150088042,30023.613122624523,4999,1037,150088042,30023.613122624523,4999,1037,150088042,30023.613122624523,0.0,0.0,0.0,0.0,0.0,55890,113,0.0,55890,113,0.0,55890,113,0.0
MRP0640,625,0.0,0.0,0.0,0.0,0.0,1004,543,29986461,29866.99302788845,1004,543,29986461,29866.99302788845,1004,543,29986461,29866.99302788845,0.0,0.0,0.0,0.0,0.0,10034,188,0.0,10034,188,0.0,10034,188,0.0
MRS0180,759,47.0,8.0,0.0,0.0,0.0,1004,264,30318447,30197.656374501992,1004,264,30318447,30197.656374501992,1004,264,30318447,30197.656374501992,0.0,0.0,0.0,0.0,0.0,10005,268,62.0,10005,268,62.0,10005,268,62.0
MRT0285,346,0.0,0.0,0.0,0.0,0.0,3021,1106,90378204,29916.651439920555,3021,1106,90378204,29916.651439920555,3021,1106,90378204,29916.651439920555,0.0,0.0,0.0,0.0,0.0,32870,163,0.0,32870,163,0.0,32870,163,0.0
MSC0670,346,0.0,0.0,0.0,0.0,0.0,3010,606,90387576,30029.095016611296,3010,606,90387576,30029.095016611296,3010,606,90387576,30029.095016611296,0.0,0.0,0.0,0.0,0.0,34600,193,0.0,34600,193,0.0,34600,193,0.0
MSD0917,346,0.0,0.0,0.0,0.0,0.0,2996,672,90314923,30145.167890520694,2996,672,90314923,30145.167890520694,2996,672,90314923,30145.167890520694,0.0,0.0,0.0,0.0,0.0,34600,141,0.0,34600,141,0.0,34600,141,0.0
MSM0045,1384,486.0,0.0,0.0,0.0,0.0,3677,2647,110015883,29920.011694316017,3677,2647,110015883,29920.011694316017,3677,2647,110015883,29920.011694316017,0.0,0.0,0.0,0.0,0.0,39444,397,0.0,39444,397,0.0,39444,397,0.0
MSN0534,346,0.0,0.0,0.0,0.0,0.0,1015,0,30275090,29827.67487684729,1015,0,30275090,29827.67487684729,1015,0,30275090,29827.67487684729,0.0,0.0,0.0,0.0,0.0,10034,238,0.0,10034,238,0.0,10034,238,0.0
MST0193,617,0.0,0.0,134.0,131.0,265.0,3685,2054,111113370,30152.88195386703,3685,2054,111113370,30152.88195386703,3685,2054,111113370,30152.88195386703,243.0,243.0,46.0,154.0,12.0,41520,254,0.0,41520,254,0.0,41520,254,0.0
MSW0074,670,0.0,36.0,0.0,0.0,0.0,3876,2431,116718500,30113.13209494324,3876,2431,116718500,30113.13209494324,3876,2431,116718500,30113.13209494324,0.0,0.0,0.0,0.0,0.0,41496,218,0.0,41496,218,0.0,41496,218,0.0
MTR0674,691,0.0,0.0,155.0,155.0,310.0,3031,1849,91436824,30167.213460904,3031,1849,91436824,30167.213460904,3031,1849,91436824,30167.213460904,226.0,226.0,47.0,134.0,17.0,32870,177,0.0,32870,177,0.0,32870,177,0.0
MUS0532,621,0.0,0.0,0.0,0.0,0.0,1015,531,29794730,29354.41379310345,1015,531,29794730,29354.41379310345,1015,531,29794730,29354.41379310345,0.0,0.0,0.0,0.0,0.0,10034,283,0.0,10034,283,0.0,10034,283,0.0
MVL0162,441,0.0,0.0,688.0,684.0,1372.0,3678,2622,110929225,30160.20255573681,3678,2622,110929225,30160.20255573681,3678,2622,110929225,30160.20255573681,2852.0,2852.0,577.0,1815.0,150.0,39330,103,0.0,39330,103,0.0,39330,103,0.0
MWM0964,346,0.0,0.0,0.0,0.0,0.0,334,159,10000809,29942.541916167665,334,159,10000809,29942.541916167665,334,159,10000809,29942.541916167665,0.0,0.0,0.0,0.0,0.0,3450,93,0.0,3450,93,0.0,3450,93,0.0
MWO0818,346,0.0,0.0,0.0,0.0,0.0,3026,1059,90649767,29956.96199603437,3026,1059,90649767,29956.96199603437,3026,1059,90649767,29956.96199603437,0.0,0.0,0.0,0.0,0.0,32870,75,0.0,32870,75,0.0,32870,75,0.0
MXB0675,328,0.0,0.0,0.0,0.0,0.0,2879,2373,85666262,29755.56165335186,2879,2373,85666262,29755.56165335186,2879,2373,85666262,29755.56165335186,0.0,0.0,0.0,0.0,0.0,31160,314,0.0,31160,314,0.0,31160,314,0.0
MXS0165,346,0.0,0.0,0.0,0.0,0.0,3744,1336,112650194,30088.192841880344,3744,1336,112650194,30088.192841880344,3744,1336,112650194,30088.192841880344,0.0,0.0,0.0,0.0,0.0,39444,142,0.0,39444,142,0.0,39444,142,0.0
MYD0383,616,0.0,0.0,365.0,362.0,727.0,2995,2399,89752728,29967.521869782973,2995,2399,89752728,29967.521869782973,2995,2399,89752728,29967.521869782973,519.0,519.0,112.0,328.0,23.0,32870,141,0.0,32870,141,0.0,32870,141,0.0
MZG0328,795,0.0,149.0,858.0,854.0,1712.0,1238,801,37779370,30516.453957996768,1238,801,37779370,30516.453957996768,1238,801,37779370,30516.453957996768,1694.0,1694.0,302.0,1099.0,78.0,12383,93,0.0,12383,93,0.0,12383,93,0.0
NAM0781,616,0.0,0.0,681.0,672.0,1353.0,1002,597,30094589,30034.51996007984,1002,597,30094589,30034.51996007984,1002,597,30094589,30034.51996007984,2815.0,2815.0,545.0,1804.0,162.0,10034,148,0.0,10034,148,0.0,10034,148,0.0
NAY0604,452,0.0,99.0,0.0,0.0,0.0,6574,1330,198458691,30188.422725889868,6574,1330,198458691,30188.422725889868,6574,1330,198458691,30188.422725889868,0.0,0.0,0.0,0.0,0.0,73224,258,0.0,73224,258,0.0,73224,258,0.0
NCC0144,346,0.0,0.0,0.0,0.0,0.0,3033,1129,91982509,30327.23672931092,3033,1129,91982509,30327.23672931092,3033,1129,91982509,30327.23672931092,0.0,0.0,0.0,0.0,0.0,32870,144,0.0,32870,144,0.0,32870,144,0.0
NCT0467,346,0.0,0.0,0.0,0.0,0.0,336,275,10250279,30506.78273809524,336,275,10250279,30506.78273809524,336,275,10250279,30506.78273809524,0.0,0.0,0.0,0.0,0.0,3460,112,0.0,3460,112,0.0,3460,112,0.0
NCT0845,846,0.0,195.0,0.0,0.0,0.0,445,263,13317750,29927.52808988764,445,263,13317750,29927.52808988764,445,263,13317750,29927.52808988764,0.0,0.0,0.0,0.0,0.0,4077,86,0.0,4077,86,0.0,4077,86,0.0
NCY0887,628,0.0,0.0,0.0,0.0,0.0,1002,738,30272391,30211.967065868263,1002,738,30272391,30211.967065868263,1002,738,30272391,30211.967065868263,0.0,0.0,0.0,0.0,0.0,10034,73,0.0,10034,73,0.0,10034,73,0.0
NEB0688,744,0.0,100.0,370.0,363.0,733.0,3930,2312,117464937,29889.29694656489,3930,2312,117464937,29889.29694656489,3930,2312,117464937,29889.29694656489,1174.0,1174.0,242.0,751.0,51.0,38380,217,0.0,38380,217,0.0,38380,217,0.0
NGB0429,622,0.0,0.0,0.0,0.0,0.0,3020,1376,90855313,30084.540728476823,3020,1376,90855313,30084.540728476823,3020,1376,90855313,30084.540728476823,0.0,0.0,0.0,0.0,0.0,32870,90,0.0,32870,90,0.0,32870,90,0.0
NGG0630,619,0.0,0.0,0.0,0.0,0.0,5074,4043,153575940,30267.232952305872,5074,4043,153575940,30267.232952305872,5074,4043,153575940,30267.232952305872,0.0,0.0,0.0,0.0,0.0,56052,202,0.0,56052,202,0.0,56052,202,0.0
NHM0265,364,0.0,0.0,0.0,0.0,0.0,2986,651,89355036,29924.660415271264,2986,651,89355036,29924.660415271264,2986,651,89355036,29924.660415271264,0.0,0.0,0.0,0.0,0.0,32870,113,0.0,32870,113,0.0,32870,113,0.0
NHM0858,346,0.0,0.0,0.0,0.0,0.0,5035,1145,150879190,29966.07547169812,5035,1145,150879190,29966.07547169812,5035,1145,150879190,29966.07547169812,0.0,0.0,0.0,0.0,0.0,56052,341,0.0,56052,341,0.0,56052,341,0.0
NIF0303,451,0.0,0.0,0.0,0.0,0.0,331,254,9650792,29156.471299093657,331,254,9650792,29156.471299093657,331,254,9650792,29156.471299093657,0.0,0.0,0.0,0.0,0.0,3460,183,0.0,3460,183,0.0,3460,183,0.0
NIF0591,346,0.0,0.0,0.0,0.0,0.0,334,143,10059224,30117.437125748504,334,143,10059224,30117.437125748504,334,143,10059224,30117.437125748504,0.0,0.0,0.0,0.0,0.0,3450,123,0.0,3450,123,0.0,3450,123,0.0
NJH0386,346,0.0,0.0,0.0,0.0,0.0,2999,656,90140535,30056.86395465155,2999,656,90140535,30056.86395465155,2999,656,90140535,30056.86395465155,0.0,0.0,0.0,0.0,0.0,32870,289,0.0,32870,289,0.0,32870,289,0.0
NKG0573,446,8.0,0.0,2972.0,2960.0,5932.0,341,205,10311851,30240.032258064515,341,205,10311851,30240.032258064515,341,205,10311851,30240.032258064515,414.0,414.0,86.0,258.0,21.0,3460,160,12.0,3460,160,12.0,3460,160,12.0
NLC0217,1388,511.0,0.0,0.0,0.0,0.0,3671,0,109851689,29924.18659765732,3671,0,109851689,29924.18659765732,3671,0,109851689,29924.18659765732,0.0,0.0,0.0,0.0,0.0,39444,164,0.0,39444,164,0.0,39444,164,0.0
NLG0552,464,0.0,0.0,0.0,0.0,0.0,2999,1338,90374931,30135.022007335778,2999,1338,90374931,30135.022007335778,2999,1338,90374931,30135.022007335778,0.0,0.0,0.0,0.0,0.0,32870,160,0.0,32870,160,0.0,32870,160,0.0
NLR0637,618,0.0,0.0,0.0,0.0,0.0,1007,673,30314405,30103.67924528302,1007,673,30314405,30103.67924528302,1007,673,30314405,30103.67924528302,0.0,0.0,0.0,0.0,0.0,10034,82,0.0,10034,82,0.0,10034,82,0.0
NMM0407,346,0.0,0.0,0.0,0.0,0.0,3007,2316,89657458,29816.248087795146,3007,2316,89657458,29816.248087795146,3007,2316,89657458,29816.248087795146,0.0,0.0,0.0,0.0,0.0,32870,327,0.0,32870,327,0.0,32870,327,0.0
NMP0559,346,0.0,0.0,0.0,0.0,0.0,3019,0,89823891,29752.862206028487,3019,0,89823891,29752.862206028487,3019,0,89823891,29752.862206028487,0.0,0.0,0.0,0.0,0.0,32870,166,0.0,32870,166,0.0,32870,166,0.0
NMR0770,623,0.0,0.0,0.0,0.0,0.0,1007,416,30653123,30440.042701092352,1007,416,30653123,30440.042701092352,1007,416,30653123,30440.042701092352,0.0,0.0,0.0,0.0,0.0,10034,100,0.0,10034,100,0.0,10034,100,0.0
